etiqueta,fecha,hora,temperatura
b,19-09-2016,03:19:58,5.39918128548
G,19-09-2016,03:20:00,7.53199745468
K,19-09-2016,03:20:00,7.32994319722
L,19-09-2016,03:20:00,6.86676937069
O,19-09-2016,03:20:00,6.25490232558
U,19-09-2016,03:24:58,7.3212508698
V,19-09-2016,03:24:58,7.31233589086
a,19-09-2016,03:24:58,6.32268742599
b,19-09-2016,03:24:58,5.43035689434
G,19-09-2016,03:25:00,7.62494746383
K,19-09-2016,03:25:00,7.3762213514
L,19-09-2016,03:25:00,6.77481734725
O,19-09-2016,03:25:00,6.09986356589
U,19-09-2016,03:29:58,7.52327736068
V,19-09-2016,03:29:58,7.54812146127
a,19-09-2016,03:29:58,6.62916365135
b,19-09-2016,03:29:58,5.69534956968
G,19-09-2016,03:30:00,7.67142246841
K,19-09-2016,03:30:00,7.31451714582
L,19-09-2016,03:30:00,6.82079335897
O,19-09-2016,03:30:00,5.99133643411
U,19-09-2016,03:34:58,7.78746584875
V,19-09-2016,03:34:58,7.86250222182
a,19-09-2016,03:34:58,7.24211610206
b,19-09-2016,03:34:58,6.3032739425
G,19-09-2016,03:35:00,7.87281415492
K,19-09-2016,03:35:00,7.53048186535
L,19-09-2016,03:35:00,7.06599875481
O,19-09-2016,03:35:00,6.20839069767
U,19-09-2016,03:39:58,7.75638485015
V,19-09-2016,03:39:58,7.83106414576
a,19-09-2016,03:39:58,7.33405896966
b,19-09-2016,03:39:58,6.67738124886
G,19-09-2016,03:40:00,7.96576416407
K,19-09-2016,03:40:00,7.76187263627
L,19-09-2016,03:40:00,7.51043353476
O,19-09-2016,03:40:00,6.65800310078
U,19-09-2016,03:44:58,7.70976335226
V,19-09-2016,03:44:58,7.76818799365
a,19-09-2016,03:44:58,7.33405896966
b,19-09-2016,03:44:58,6.8956105109
G,19-09-2016,03:45:00,7.91928915949
K,19-09-2016,03:45:00,7.74644658487
L,19-09-2016,03:45:00,7.63303623268
O,19-09-2016,03:45:00,6.90606511628
U,19-09-2016,03:49:58,7.55435835927
V,19-09-2016,03:49:58,7.64243568943
a,19-09-2016,03:49:58,7.22679229079
b,19-09-2016,03:49:58,6.77090807544
G,19-09-2016,03:50:00,7.87281415492
K,19-09-2016,03:50:00,7.65389027651
L,19-09-2016,03:50:00,7.525758872
O,19-09-2016,03:50:00,6.85955348837
U,19-09-2016,03:54:58,7.19692687542
V,19-09-2016,03:54:58,7.26517877678
a,19-09-2016,03:54:58,6.8896684429
b,19-09-2016,03:54:58,6.5526788134
G,19-09-2016,03:55:00,7.39257244094
K,19-09-2016,03:55:00,7.20653478606
L,19-09-2016,03:55:00,7.15795077825
O,19-09-2016,03:55:00,6.58048372093
U,19-09-2016,03:59:58,7.21246737472
V,19-09-2016,03:59:58,7.34377396692
a,19-09-2016,03:59:58,6.9356398767
b,19-09-2016,03:59:58,6.69296905329
G,19-09-2016,04:00:00,7.45453911372
K,19-09-2016,04:00:00,7.34536924861
L,19-09-2016,04:00:00,7.26522813892
O,19-09-2016,04:00:00,6.73552248062
U,19-09-2016,04:04:58,7.16584587682
V,19-09-2016,04:04:58,7.29661685284
a,19-09-2016,04:04:58,6.87434463163
b,19-09-2016,04:04:58,6.63061783556
G,19-09-2016,04:05:00,7.40806410914
K,19-09-2016,04:05:00,7.28366504303
L,19-09-2016,04:05:00,7.21925212721
O,19-09-2016,04:05:00,6.70451472868
U,19-09-2016,04:09:58,7.02598138314
V,19-09-2016,04:09:58,7.10798839651
a,19-09-2016,04:09:58,6.70578270768
b,19-09-2016,04:09:58,6.44356418238
G,19-09-2016,04:10:00,7.23765575902
K,19-09-2016,04:10:00,7.02142216932
L,19-09-2016,04:10:00,6.97404673137
O,19-09-2016,04:10:00,6.48746046512
U,19-09-2016,04:14:58,7.16584587682
V,19-09-2016,04:14:58,7.24945973875
a,19-09-2016,04:14:58,6.79772557529
b,19-09-2016,04:14:58,6.42797637795
G,19-09-2016,04:15:00,7.37708077275
K,19-09-2016,04:15:00,7.16025663187
L,19-09-2016,04:15:00,7.05067341757
O,19-09-2016,04:15:00,6.45645271318
U,19-09-2016,04:19:58,7.13476487823
V,19-09-2016,04:19:58,7.18658358664
a,19-09-2016,04:19:58,6.78240176402
b,19-09-2016,04:19:58,6.41238857352
G,19-09-2016,04:20:00,7.33060576817
K,19-09-2016,04:20:00,7.11397847769
L,19-09-2016,04:20:00,7.02002274309
O,19-09-2016,04:20:00,6.40994108527
U,19-09-2016,04:24:58,7.383412867
V,19-09-2016,04:24:58,7.50096434719
a,19-09-2016,04:24:58,6.9356398767
b,19-09-2016,04:24:58,6.53709100897
G,19-09-2016,04:25:00,7.59396412745
K,19-09-2016,04:25:00,7.3762213514
L,19-09-2016,04:25:00,7.12730010377
O,19-09-2016,04:25:00,6.3944372093
U,19-09-2016,04:29:58,7.21246737472
V,19-09-2016,04:29:58,7.20230262467
a,19-09-2016,04:29:58,6.78240176402
b,19-09-2016,04:29:58,6.44356418238
G,19-09-2016,04:30:00,7.39257244094
K,19-09-2016,04:30:00,7.17568268327
L,19-09-2016,04:30:00,7.00469740585
O,19-09-2016,04:30:00,6.36342945736
U,19-09-2016,04:34:58,6.87057639016
V,19-09-2016,04:34:58,6.84076475005
a,19-09-2016,04:34:58,6.4606017274
b,19-09-2016,04:34:58,6.16298370262
G,19-09-2016,04:35:00,7.19118075444
K,19-09-2016,04:35:00,6.95971796374
L,19-09-2016,04:35:00,6.65221464933
O,19-09-2016,04:35:00,6.06885581395
U,19-09-2016,04:39:58,6.66854989929
V,19-09-2016,04:39:58,6.68357436977
a,19-09-2016,04:39:58,6.12347787951
b,19-09-2016,04:39:58,5.67976176524
G,19-09-2016,04:40:00,7.00528073613
K,19-09-2016,04:40:00,6.75917929561
L,19-09-2016,04:40:00,6.39168391625
O,19-09-2016,04:40:00,5.6967627907
U,19-09-2016,04:44:58,6.69963089788
V,19-09-2016,04:44:58,6.65213629372
a,19-09-2016,04:44:58,5.95491595556
b,19-09-2016,04:44:58,5.36800567662
G,19-09-2016,04:45:00,7.02077240432
K,19-09-2016,04:45:00,6.71290114143
L,19-09-2016,04:45:00,6.23843054386
O,19-09-2016,04:45:00,5.54172403101
U,19-09-2016,04:49:58,6.66854989929
V,19-09-2016,04:49:58,6.65213629372
a,19-09-2016,04:49:58,5.92426833303
b,19-09-2016,04:49:58,5.36800567662
G,19-09-2016,04:50:00,6.97429739974
K,19-09-2016,04:50:00,6.62034483306
L,19-09-2016,04:50:00,6.23843054386
O,19-09-2016,04:50:00,5.54172403101
U,19-09-2016,04:54:58,6.82395489227
V,19-09-2016,04:54:58,6.80932667399
a,19-09-2016,04:54:58,6.07750644571
b,19-09-2016,04:54:58,5.44594469877
G,19-09-2016,04:55:00,6.98978906794
K,19-09-2016,04:55:00,6.72832719282
L,19-09-2016,04:55:00,6.28440655558
O,19-09-2016,04:55:00,5.57273178295
U,19-09-2016,04:59:58,6.65300939999
V,19-09-2016,04:59:58,6.63641725569
a,19-09-2016,04:59:58,6.01621120063
b,19-09-2016,04:59:58,5.5082959165
G,19-09-2016,05:00:00,6.88134739059
K,19-09-2016,05:00:00,6.69747509003
L,19-09-2016,05:00:00,6.2537558811
O,19-09-2016,05:00:00,5.58823565891
U,19-09-2016,05:09:58,6.48206390771
V,19-09-2016,05:09:58,6.47922687542
a,19-09-2016,05:09:58,5.77103022035
b,19-09-2016,05:09:58,5.22771543673
G,19-09-2016,05:10:00,6.67995570408
K,19-09-2016,05:10:00,6.45065826772
L,19-09-2016,05:10:00,5.96257447354
O,19-09-2016,05:10:00,5.15412713178
U,19-09-2016,05:14:58,6.43544240982
V,19-09-2016,05:14:58,6.40063168528
a,19-09-2016,05:14:58,5.69441116401
b,19-09-2016,05:14:58,5.05624958799
G,19-09-2016,05:15:00,6.67995570408
K,19-09-2016,05:15:00,6.48151037051
L,19-09-2016,05:15:00,5.91659846182
O,19-09-2016,05:15:00,5.07660775194
U,19-09-2016,05:19:58,6.51314490631
V,19-09-2016,05:19:58,6.51066495147
a,19-09-2016,05:19:58,5.83232546542
b,19-09-2016,05:19:58,5.08742519685
G,19-09-2016,05:20:00,6.77290571324
K,19-09-2016,05:20:00,6.48151037051
L,19-09-2016,05:20:00,5.99322514802
O,19-09-2016,05:20:00,5.06110387597
U,19-09-2016,05:24:58,6.35773991332
V,19-09-2016,05:24:58,6.33775553317
a,19-09-2016,05:24:58,5.57182067387
b,19-09-2016,05:24:58,4.93154715254
G,19-09-2016,05:25:00,6.63348069951
K,19-09-2016,05:25:00,6.34267590795
L,19-09-2016,05:25:00,5.85529711286
O,19-09-2016,05:25:00,5.0456
U,19-09-2016,05:29:58,6.07801092596
V,19-09-2016,05:29:58,6.0076557346
a,19-09-2016,05:29:58,5.32663969358
b,19-09-2016,05:29:58,4.69773008606
G,19-09-2016,05:30:00,6.35463067204
K,19-09-2016,05:30:00,6.09585908564
L,19-09-2016,05:30:00,5.53346503082
O,19-09-2016,05:30:00,4.99908837209
U,19-09-2016,05:34:58,6.43544240982
V,19-09-2016,05:34:58,6.38491264726
a,19-09-2016,05:34:58,5.5564968626
b,19-09-2016,05:34:58,4.79125691265
G,19-09-2016,05:35:00,6.57151402674
K,19-09-2016,05:35:00,6.25011959958
L,19-09-2016,05:35:00,5.77867042666
O,19-09-2016,05:35:00,5.10761550388
U,19-09-2016,05:39:58,6.5442259049
V,19-09-2016,05:39:58,6.54210302753
a,19-09-2016,05:39:58,5.70973497528
b,19-09-2016,05:39:58,4.9159593481
G,19-09-2016,05:40:00,6.8503640542
K,19-09-2016,05:40:00,6.5123624733
L,19-09-2016,05:40:00,5.9472491363
O,19-09-2016,05:40:00,5.20063875969
U,19-09-2016,05:44:58,6.49760440701
V,19-09-2016,05:44:58,6.49494591345
a,19-09-2016,05:44:58,5.78635403162
b,19-09-2016,05:44:58,4.9627227614
G,19-09-2016,05:45:00,6.74192237685
K,19-09-2016,05:45:00,6.38895406214
L,19-09-2016,05:45:00,5.9472491363
O,19-09-2016,05:45:00,5.21614263566
U,19-09-2016,05:49:58,6.46652340841
V,19-09-2016,05:49:58,6.47922687542
a,19-09-2016,05:49:58,5.80167784289
b,19-09-2016,05:49:58,5.04066178356
G,19-09-2016,05:50:00,6.63348069951
K,19-09-2016,05:50:00,6.38895406214
L,19-09-2016,05:50:00,5.88594778734
O,19-09-2016,05:50:00,5.18513488372
U,19-09-2016,05:54:58,6.76179289507
V,19-09-2016,05:54:58,6.8722028261
a,19-09-2016,05:54:58,6.16944931331
b,19-09-2016,05:54:58,5.44594469877
G,19-09-2016,05:55:00,6.91233072697
K,19-09-2016,05:55:00,6.71290114143
L,19-09-2016,05:55:00,6.29973189282
O,19-09-2016,05:55:00,5.4952124031
U,19-09-2016,05:59:58,6.71517139718
V,19-09-2016,05:59:58,6.77788859794
a,19-09-2016,05:59:58,6.33801123726
b,19-09-2016,05:59:58,5.78887639626
G,19-09-2016,06:00:00,6.92782239517
K,19-09-2016,06:00:00,6.72832719282
L,19-09-2016,06:00:00,6.56026262589
O,19-09-2016,06:00:00,5.78978604651
U,19-09-2016,06:04:58,6.69963089788
V,19-09-2016,06:04:58,6.73073148386
a,19-09-2016,06:04:58,6.32268742599
b,19-09-2016,06:04:58,5.85122761399
G,19-09-2016,06:05:00,6.94331406336
K,19-09-2016,06:05:00,6.71290114143
L,19-09-2016,06:05:00,6.52961195141
O,19-09-2016,06:05:00,5.86730542636
U,19-09-2016,06:09:58,6.71517139718
V,19-09-2016,06:09:58,6.82504571202
a,19-09-2016,06:09:58,6.36865885979
b,19-09-2016,06:09:58,6.02269346274
G,19-09-2016,06:10:00,6.92782239517
K,19-09-2016,06:10:00,6.75917929561
L,19-09-2016,06:10:00,6.62156397485
O,19-09-2016,06:10:00,5.91381705426
U,19-09-2016,06:14:58,6.69963089788
V,19-09-2016,06:14:58,6.82504571202
a,19-09-2016,06:14:58,6.4146302936
b,19-09-2016,06:14:58,6.08504468046
G,19-09-2016,06:15:00,6.92782239517
K,19-09-2016,06:15:00,6.82088350119
L,19-09-2016,06:15:00,6.65221464933
O,19-09-2016,06:15:00,6.02234418605
U,19-09-2016,06:19:58,6.62192840139
V,19-09-2016,06:19:58,6.77788859794
a,19-09-2016,06:19:58,6.4146302936
b,19-09-2016,06:19:58,6.11622028932
G,19-09-2016,06:20:00,6.8503640542
K,19-09-2016,06:20:00,6.75917929561
L,19-09-2016,06:20:00,6.65221464933
O,19-09-2016,06:20:00,6.09986356589
U,19-09-2016,06:24:58,6.5442259049
V,19-09-2016,06:24:58,6.66785533175
a,19-09-2016,06:24:58,6.32268742599
b,19-09-2016,06:24:58,6.03828126717
G,19-09-2016,06:25:00,6.78839738143
K,19-09-2016,06:25:00,6.63577088445
L,19-09-2016,06:25:00,6.56026262589
O,19-09-2016,06:25:00,6.00684031008
U,19-09-2016,06:29:58,6.48206390771
V,19-09-2016,06:29:58,6.57354110358
a,19-09-2016,06:29:58,6.23074455838
b,19-09-2016,06:29:58,5.92916663615
G,19-09-2016,06:30:00,6.71093904047
K,19-09-2016,06:30:00,6.55864062748
L,19-09-2016,06:30:00,6.43765992797
O,19-09-2016,06:30:00,5.92932093023
U,19-09-2016,06:34:58,6.43544240982
V,19-09-2016,06:34:58,6.55782206556
a,19-09-2016,06:34:58,6.20009693585
b,19-09-2016,06:34:58,5.91357883172
G,19-09-2016,06:35:00,6.66446403589
K,19-09-2016,06:35:00,6.57406667887
L,19-09-2016,06:35:00,6.48363593969
O,19-09-2016,06:35:00,5.97583255814
U,19-09-2016,06:39:58,6.38882091192
V,19-09-2016,06:39:58,6.51066495147
a,19-09-2016,06:39:58,6.15412550204
b,19-09-2016,06:39:58,5.88240322285
G,19-09-2016,06:40:00,6.61798903131
K,19-09-2016,06:40:00,6.5123624733
L,19-09-2016,06:40:00,6.42233459073
O,19-09-2016,06:40:00,5.9448248062
U,19-09-2016,06:44:58,6.46652340841
V,19-09-2016,06:44:58,6.63641725569
a,19-09-2016,06:44:58,6.21542074712
b,19-09-2016,06:44:58,5.96034224501
G,19-09-2016,06:45:00,6.66446403589
K,19-09-2016,06:45:00,6.58949273027
L,19-09-2016,06:45:00,6.48363593969
O,19-09-2016,06:45:00,6.00684031008
U,19-09-2016,06:49:58,6.46652340841
V,19-09-2016,06:49:58,6.57354110358
a,19-09-2016,06:49:58,6.21542074712
b,19-09-2016,06:49:58,5.96034224501
G,19-09-2016,06:50:00,6.66446403589
K,19-09-2016,06:50:00,6.5123624733
L,19-09-2016,06:50:00,6.43765992797
O,19-09-2016,06:50:00,5.97583255814
U,19-09-2016,06:54:58,6.48206390771
V,19-09-2016,06:54:58,6.62069821766
a,19-09-2016,06:54:58,6.24606836965
b,19-09-2016,06:54:58,5.99151785387
G,19-09-2016,06:55:00,6.75741404505
K,19-09-2016,06:55:00,6.60491878166
L,19-09-2016,06:55:00,6.51428661417
O,19-09-2016,06:55:00,6.03784806202
U,19-09-2016,06:59:58,6.43544240982
V,19-09-2016,06:59:58,6.60497917964
a,19-09-2016,06:59:58,6.16944931331
b,19-09-2016,06:59:58,5.94475444058
G,19-09-2016,07:00:00,6.66446403589
K,19-09-2016,07:00:00,6.60491878166
L,19-09-2016,07:00:00,6.51428661417
O,19-09-2016,07:00:00,6.05335193798
U,19-09-2016,07:04:58,6.46652340841
V,19-09-2016,07:04:58,6.57354110358
a,19-09-2016,07:04:58,6.16944931331
b,19-09-2016,07:04:58,5.92916663615
G,19-09-2016,07:05:00,6.69544737228
K,19-09-2016,07:05:00,6.58949273027
L,19-09-2016,07:05:00,6.49896127693
O,19-09-2016,07:05:00,5.96032868217
U,19-09-2016,07:09:58,6.34219941403
V,19-09-2016,07:09:58,6.49494591345
a,19-09-2016,07:09:58,6.12347787951
b,19-09-2016,07:09:58,5.89799102728
G,19-09-2016,07:10:00,6.61798903131
K,19-09-2016,07:10:00,6.45065826772
L,19-09-2016,07:10:00,6.39168391625
O,19-09-2016,07:10:00,5.88280930233
U,19-09-2016,07:14:58,6.40436141122
V,19-09-2016,07:14:58,6.5263839895
a,19-09-2016,07:14:58,6.15412550204
b,19-09-2016,07:14:58,5.94475444058
G,19-09-2016,07:15:00,6.63348069951
K,19-09-2016,07:15:00,6.52778852469
L,19-09-2016,07:15:00,6.43765992797
O,19-09-2016,07:15:00,5.92932093023
U,19-09-2016,07:19:58,6.43544240982
V,19-09-2016,07:19:58,6.58926014161
a,19-09-2016,07:19:58,6.18477312458
b,19-09-2016,07:19:58,5.92916663615
G,19-09-2016,07:20:00,6.72643070866
K,19-09-2016,07:20:00,6.60491878166
L,19-09-2016,07:20:00,6.56026262589
O,19-09-2016,07:20:00,6.05335193798
U,19-09-2016,07:24:58,6.20233492034
V,19-09-2016,07:24:58,6.3534745712
a,19-09-2016,07:24:58,6.01621120063
b,19-09-2016,07:24:58,5.8044642007
G,19-09-2016,07:25:00,6.49405568577
K,19-09-2016,07:25:00,6.38895406214
L,19-09-2016,07:25:00,6.29973189282
O,19-09-2016,07:25:00,5.83629767442
U,19-09-2016,07:29:58,6.24895641824
V,19-09-2016,07:29:58,6.40063168528
a,19-09-2016,07:29:58,6.04685882317
b,19-09-2016,07:29:58,5.78887639626
G,19-09-2016,07:30:00,6.46307234939
K,19-09-2016,07:30:00,6.35810195935
L,19-09-2016,07:30:00,6.29973189282
O,19-09-2016,07:30:00,5.86730542636
U,19-09-2016,07:34:58,6.18679442105
V,19-09-2016,07:34:58,6.33775553317
a,19-09-2016,07:34:58,5.9855635781
b,19-09-2016,07:34:58,5.74211298297
G,19-09-2016,07:35:00,6.41659734481
K,19-09-2016,07:35:00,6.32724985656
L,19-09-2016,07:35:00,6.26908121834
O,19-09-2016,07:35:00,5.82079379845
U,19-09-2016,07:39:58,6.04692992736
V,19-09-2016,07:39:58,6.1805651529
a,19-09-2016,07:39:58,5.83232546542
b,19-09-2016,07:39:58,5.67976176524
G,19-09-2016,07:40:00,6.27717233107
K,19-09-2016,07:40:00,6.2038414454
L,19-09-2016,07:40:00,6.1771291949
O,19-09-2016,07:40:00,5.78978604651
U,19-09-2016,07:44:58,6.06247042666
V,19-09-2016,07:44:58,6.21200322896
a,19-09-2016,07:44:58,5.89362071049
b,19-09-2016,07:44:58,5.7577007874
G,19-09-2016,07:45:00,6.30815566746
K,19-09-2016,07:45:00,6.23469354819
L,19-09-2016,07:45:00,6.2537558811
O,19-09-2016,07:45:00,5.86730542636
U,19-09-2016,07:49:58,6.00030842947
V,19-09-2016,07:49:58,6.13340803882
a,19-09-2016,07:49:58,5.83232546542
b,19-09-2016,07:49:58,5.77328859183
G,19-09-2016,07:50:00,6.29266399927
K,19-09-2016,07:50:00,6.14213723982
L,19-09-2016,07:50:00,6.16180385766
O,19-09-2016,07:50:00,5.88280930233
U,19-09-2016,07:54:58,6.07801092596
V,19-09-2016,07:54:58,6.22772226698
a,19-09-2016,07:54:58,5.90894452176
b,19-09-2016,07:54:58,5.82005200513
G,19-09-2016,07:55:00,6.37012234023
K,19-09-2016,07:55:00,6.28097170237
L,19-09-2016,07:55:00,6.23843054386
O,19-09-2016,07:55:00,5.92932093023
U,19-09-2016,07:59:58,6.24895641824
V,19-09-2016,07:59:58,6.40063168528
a,19-09-2016,07:59:58,6.04685882317
b,19-09-2016,07:59:58,5.97593004944
G,19-09-2016,08:00:00,6.60249736312
K,19-09-2016,08:00:00,6.45065826772
L,19-09-2016,08:00:00,6.39168391625
O,19-09-2016,08:00:00,6.06885581395
U,19-09-2016,08:04:58,6.51314490631
V,19-09-2016,08:04:58,6.62069821766
a,19-09-2016,08:04:58,6.24606836965
b,19-09-2016,08:04:58,6.13180809376
G,19-09-2016,08:05:00,6.91233072697
K,19-09-2016,08:05:00,6.71290114143
L,19-09-2016,08:05:00,6.60623863761
O,19-09-2016,08:05:00,6.19288682171
U,19-09-2016,08:09:58,6.76179289507
V,19-09-2016,08:09:58,6.8722028261
a,19-09-2016,08:09:58,6.53722078374
b,19-09-2016,08:09:58,6.38121296466
G,19-09-2016,08:10:00,7.36158910456
K,19-09-2016,08:10:00,7.03684822072
L,19-09-2016,08:10:00,6.92807071965
O,19-09-2016,08:10:00,6.50296434109
U,19-09-2016,08:14:58,7.05706238174
V,19-09-2016,08:14:58,7.15514551059
a,19-09-2016,08:14:58,6.75175414149
b,19-09-2016,08:14:58,6.58385442227
G,19-09-2016,08:15:00,7.91928915949
K,19-09-2016,08:15:00,7.57676001953
L,19-09-2016,08:15:00,7.23457746444
O,19-09-2016,08:15:00,6.78203410853
U,19-09-2016,08:19:58,7.29016987121
V,19-09-2016,08:19:58,7.45380723311
a,19-09-2016,08:19:58,7.01225893304
b,19-09-2016,08:19:58,6.8488470976
G,19-09-2016,08:20:00,8.26010585973
K,19-09-2016,08:20:00,8.03954156137
L,19-09-2016,08:20:00,7.77096426784
O,19-09-2016,08:20:00,7.16963100775
U,19-09-2016,08:24:58,7.47665586278
V,19-09-2016,08:24:58,7.64243568943
a,19-09-2016,08:24:58,7.25743991332
b,19-09-2016,08:24:58,7.0982519685
G,19-09-2016,08:25:00,8.58543089178
K,19-09-2016,08:25:00,8.36348864066
L,19-09-2016,08:25:00,8.44527910639
O,19-09-2016,08:25:00,7.89831317829
U,19-09-2016,08:29:58,7.81854684734
V,19-09-2016,08:29:58,7.97253548801
a,19-09-2016,08:29:58,7.60988757248
b,19-09-2016,08:29:58,7.41000805713
G,19-09-2016,08:30:00,8.98821426479
K,19-09-2016,08:30:00,8.77999202832
L,19-09-2016,08:30:00,8.88971388635
O,19-09-2016,08:30:00,8.53397209302
U,19-09-2016,08:34:58,8.1915188305
V,19-09-2016,08:34:58,8.36551143869
a,19-09-2016,08:34:58,7.97765904291
b,19-09-2016,08:34:58,7.73735195019
G,19-09-2016,08:35:00,9.40648930599
K,19-09-2016,08:35:00,9.1347912104
L,19-09-2016,08:35:00,9.34947400354
O,19-09-2016,08:35:00,8.98358449612
U,19-09-2016,08:39:58,8.76651730452
V,19-09-2016,08:39:58,8.72704931331
a,19-09-2016,08:39:58,8.268811457
b,19-09-2016,08:39:58,8.03352023439
G,19-09-2016,08:40:00,9.77828934261
K,19-09-2016,08:40:00,9.50501644387
L,19-09-2016,08:40:00,9.80923412073
O,19-09-2016,08:40:00,9.57273178295
U,19-09-2016,08:44:58,9.34151577855
V,19-09-2016,08:44:58,9.08858718794
a,19-09-2016,08:44:58,8.59061149362
b,19-09-2016,08:44:58,8.34527632302
G,19-09-2016,08:45:00,10.0881227065
K,19-09-2016,08:45:00,9.76725931759
L,19-09-2016,08:45:00,10.0544395166
O,19-09-2016,08:45:00,9.80528992248
U,19-09-2016,08:49:58,9.96313575047
V,19-09-2016,08:49:58,9.78022486114
a,19-09-2016,08:49:58,9.14226869926
b,19-09-2016,08:49:58,8.79732265153
G,19-09-2016,08:50:00,10.5683644204
K,19-09-2016,08:50:00,10.1683366538
L,19-09-2016,08:50:00,10.5141996338
O,19-09-2016,08:50:00,10.3634294574
U,19-09-2016,08:54:58,10.5536747238
V,19-09-2016,08:54:58,10.298953116
a,19-09-2016,08:54:58,10.0616973753
b,19-09-2016,08:54:58,9.20260556675
G,19-09-2016,08:55:00,11.0795894708
K,19-09-2016,08:55:00,10.4922837331
L,19-09-2016,08:55:00,11.0199357627
O,19-09-2016,08:55:00,10.8285457364
U,19-09-2016,08:59:58,10.8644847098
V,19-09-2016,08:59:58,10.9119955991
a,19-09-2016,08:59:58,11.1496879753
b,19-09-2016,08:59:58,10.2469884637
G,19-09-2016,09:00:00,11.3119644937
K,19-09-2016,09:00:00,11.0013434292
L,19-09-2016,09:00:00,11.357093182
O,19-09-2016,09:00:00,11.4176930233
U,19-09-2016,09:04:58,11.4394831838
V,19-09-2016,09:04:58,11.430723854
a,19-09-2016,09:04:58,11.8392594824
b,19-09-2016,09:04:58,11.197844534
G,19-09-2016,09:05:00,11.8076978758
K,19-09-2016,09:05:00,11.5258291766
L,19-09-2016,09:05:00,11.9854320088
O,19-09-2016,09:05:00,11.8828093023
U,19-09-2016,09:09:58,11.2840781908
V,19-09-2016,09:09:58,11.3835667399
a,19-09-2016,09:09:58,11.9005547275
b,19-09-2016,09:09:58,11.525188427
G,19-09-2016,09:10:00,11.6372895257
K,19-09-2016,09:10:00,11.4795510224
L,19-09-2016,09:10:00,11.8168532992
O,19-09-2016,09:10:00,11.9138170543
U,19-09-2016,09:14:58,11.8279956662
V,19-09-2016,09:14:58,11.7922617286
a,19-09-2016,09:14:58,12.4522119331
b,19-09-2016,09:14:58,12.1175249954
G,19-09-2016,09:15:00,12.1640062443
K,19-09-2016,09:15:00,11.8034981017
L,19-09-2016,09:15:00,12.2459627419
O,19-09-2016,09:15:00,12.2704062016
U,19-09-2016,09:19:58,12.2009676494
V,19-09-2016,09:19:58,12.2481138314
a,19-09-2016,09:19:58,12.8199834035
b,19-09-2016,09:19:58,12.6163347372
G,19-09-2016,09:20:00,12.6287562901
K,19-09-2016,09:20:00,12.5130964658
L,19-09-2016,09:20:00,12.828325557
O,19-09-2016,09:20:00,13.0766077519
U,19-09-2016,09:24:58,12.9469116157
V,19-09-2016,09:24:58,12.8297182384
a,19-09-2016,09:24:58,13.647469212
b,19-09-2016,09:24:58,13.4113127632
G,19-09-2016,09:25:00,13.2794063541
K,19-09-2016,09:25:00,12.8524695965
L,19-09-2016,09:25:00,13.4873150583
O,19-09-2016,09:25:00,13.6502511628
U,19-09-2016,09:29:58,12.9469116157
V,19-09-2016,09:29:58,12.7196849722
a,19-09-2016,09:29:58,13.7700597021
b,19-09-2016,09:29:58,13.5671908075
G,19-09-2016,09:30:00,13.3568646951
K,19-09-2016,09:30:00,13.0530082647
L,19-09-2016,09:30:00,13.6712191052
O,19-09-2016,09:30:00,13.9913364341
U,19-09-2016,09:34:58,13.3509645974
V,19-09-2016,09:34:58,13.3327274553
a,19-09-2016,09:34:58,13.9999168711
b,19-09-2016,09:34:58,13.910122505
G,19-09-2016,09:35:00,13.7286647317
K,19-09-2016,09:35:00,13.4540856009
L,19-09-2016,09:35:00,13.9930511872
O,19-09-2016,09:35:00,14.4564527132
U,19-09-2016,09:39:58,13.7394770799
V,19-09-2016,09:39:58,13.5999511018
a,19-09-2016,09:39:58,14.5362502655
b,19-09-2016,09:39:58,14.6115737044
G,19-09-2016,09:40:00,14.0075147592
K,19-09-2016,09:40:00,13.5620679607
L,19-09-2016,09:40:00,14.2229312458
O,19-09-2016,09:40:00,14.6114914729
U,19-09-2016,09:44:58,14.3144755539
V,19-09-2016,09:44:58,14.2444316609
a,19-09-2016,09:44:58,15.0725836599
b,19-09-2016,09:44:58,15.0168566197
G,19-09-2016,09:45:00,14.5961981505
K,19-09-2016,09:45:00,14.4413528902
L,19-09-2016,09:45:00,14.9278967588
O,19-09-2016,09:45:00,15.4176930233
U,19-09-2016,09:49:58,14.4698805469
V,19-09-2016,09:49:58,14.4959362693
a,19-09-2016,09:49:58,15.2411455838
b,19-09-2016,09:49:58,15.3286127083
G,19-09-2016,09:50:00,14.875048178
